2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
-8.2234,176.8203,152.2873,118.7661,-1.7464,-9.4288,-27.9856,-31.3212,8.7153,8.7647,18.1025,21.1292,9.6551,26.5341,25.6851,100.6543,27.9053,16.2328,16.3969,-67.2252,8.0779,14.0361,13.2984,-7.9462,-21.4764,-23.5191,-25.2887,-5.5144,-14.8794,-20.0302
0.1071,0.1568,-0.8928,-0.5014,-0.4356,2.9094,-1.0475,-2.3904,-7.531,-11.7135,-6.3179,-3.7343,0.2954,1.8822,-0.7558,1.5957,6.527,6.1575,6.6007,3.577,-7.0908,-3.3829,-5.669,-8.1542,-8.4928,3.8394,6.6993,9.4002,20.9076,-0.1799
11.3793,5.3695,2.3314,2.1084,2.2955,1.5355,1.391,1.5334,-4.3388,-4.1617,-4.48,-5.2319,-5.5303,-10.6323,-7.1011,-6.345,5.7189,10.7393,7.3617,6.241,-7.895,-6.0162,-4.4053,-5.848,6.4279,4.7734,3.6774,6.4319,2.5145,-0.2845
12.4826,-5.1033,-3.9255,-1.5074,-3.1258,-0.0333,0.0459,-0.3955,-2.1847,0.2193,-0.0307,0.1496,-0.13,-1.6571,-2.7734,-0.4975,-3.1943,-1.9269,-1.3313,-3.4292,-1.1796,-0.77,-1.0857,-2.1378,-0.0035,-2.33,-1.1239,-0.9156,-0.4439,-2.2941
1.287,-0.4311,-0.6946,2.0583,2.117,8.5154,7.0145,5.0828,-1.7562,-7.0319,-6.3268,-5.4898,-0.5566,-1.9698,-3.0964,-4.4401,-6.4355,-6.8555,-7.9724,-13.8587,-18.6421,-21.3261,-25.0191,-45.1274,-16.3455,-10.1091,7.4908,62.2142,16.9986,35.9707
0.8429,-0.0802,-0.1981,-1.3034,-0.5598,0.1322,0.0661,-0.0458,-0.1038,-0.0921,-0.1752,-0.1101,0.6764,0.5923,0.3163,0.2158,0.5776,0.2764,0.2226,0.5035,1.009,1.1074,1.0324,0.3271,0.5491,0.3887,0.6144,0.747,0.5602,-7.0378
1.6036,-1.1952,-0.4302,-6.8096,-6.6165,4.3382,-3.1967,2.2421,-6.7211,-12.2749,-5.9447,-6.2025,5.5547,1.7755,-0.6569,5.1909,6.2566,3.1173,5.9765,-2.3901,-1.0391,1.5435,-0.1734,-2.481,-3.863,-3.5938,-3.8011,3.2564,22.3391,-16.1258
-0.4108,-1.3522,-3.189,-4.6172,-13.5242,-4.9132,-3.2592,4.8059,12.7865,5.9296,6.4344,1.0454,9.2499,11.3723,13.0083,2.9408,2.9343,3.534,3.1492,7.232,6.0773,1.7335,3.5087,3.5955,3.6297,0.9022,-3.7656,-8.1789,-17.8931,-14.2206
4.5885,3.4249,3.0139,2.8211,3.4827,2.136,2.9081,3.4243,0.2092,-0.4871,-1.527,-2.6006,-3.2564,-0.4731,-0.0428,0.1884,0.0564,0.282,-0.3364,0.184,0.1118,0.4243,0.4548,1.2579,3.9768,3.8218,4.4664,3.629,2.3658,-6.3633
0.2922,2.8952,-0.2743,-4.0065,-4.4056,-3.9031,-2.3229,-0.9162,-2.7676,-8.8947,-15.6645,-17.467,-19.5641,-14.8221,-12.6576,9.6026,-5.3959,-25.5811,-27.5727,-65.493,-48.0541,-53.9515,-48.5143,-58.7879,-131.2571,-115.6244,-64.8186,154.4248,218.164,240.934
3.7295,1.3464,1.3253,1.2804,1.3759,2.0381,2.0579,1.0777,-1.9535,-2.7407,-3.7052,-5.7667,-3.1417,-3.938,-4.0823,-0.8924,-1.0538,-0.4244,-0.582,-6.0776,-0.044,0.2722,2.7731,7.3747,1.8105,0.8601,0.0057,-0.3834,-2.2304,-2.1858
4.5178,5.5334,3.5396,4.6901,-0.9314,2.3023,4.7693,6.0272,16.0279,8.7767,3.399,-0.1821,-3.1091,-7.3559,-5.8966,-5.3259,-10.0169,-2.6927,-2.46,-1.8443,0.3993,-0.4922,-0.5355,0.561,0.5443,1.7994,2.2213,1.2274,1.4262,-10.7898
163.8345,19.5227,11.0992,74.2154,4.0438,15.1464,-10.3437,-40.4202,-10.2635,-2.6794,-0.2365,35.7516,18.3576,-0.0338,-3.4707,-18.603,-28.2162,-19.7683,-11.2101,22.4866,-67.3154,-50.9743,-30.8515,-6.1563,131.5063,112.5636,82.6047,15.0832,-6.8008,-16.8251
-17.5091,-42.4393,-24.7805,-32.5868,-12.5455,10.2668,-10.0622,-61.5822,-16.5476,-6.2234,-4.0144,94.2512,14.1378,14.8641,18.9437,-49.5711,18.7328,3.3937,-1.3282,75.0493,-1.3346,2.425,0.8777,-34.6162,-13.2747,-21.2674,-11.9359,-37.0158,-10.7054,33.6246
8.9098,6.0805,6.1795,5.6624,3.3376,3.1462,0.3154,7.9063,-7.1435,-6.9011,-5.2811,-11.3208,0.3031,0.6764,0.5383,0.2035,0.4441,1.1016,2.3763,0.6147,0.7637,0.2652,-0.8981,0.2614,1.1885,0.7477,0.7761,2.0069,0.0612,-4.2114
33.7268,22.8235,0.7527,-16.2849,13.7013,10.8644,19.5507,22.1785,-1.7206,-1.5917,-0.6124,-5.9494,2543.3351,2630.3105,118.9831,88.2716,-2477.8354,-2581.1178,-74.2128,-46.0421,-32.9241,-15.1736,-9.467,-4.1616,-5.9805,-3.5926,-3.6076,-5.7202,-2.6437,-4.3063
12.997,6.132,6.044,8.1057,2.0915,0.225,-1.5282,-12.1744,-10.8212,-9.6109,-7.1365,9.9811,-4.6768,0.5773,0.0053,-8.9303,3.7754,-2.6422,-3.1839,-12.3236,-1.5031,4.114,8.568,22.5965,10.747,16.0754,11.6262,-0.7904,3.3707,-9.3562
-4.7073,-0.066,0.1348,2.8282,15.1789,6.5633,6.369,3.0148,-9.9522,-4.4884,-4.2837,-3.0924,-0.2945,0.2764,0.3954,0.2863,4.3076,0.7346,0.7149,1.213,-1.1264,2.2425,0.5666,-0.2209,1.3262,-1.354,-0.5907,-2.1777,-3.1283,-4.4062
-2.7163,-8.7215,-6.5918,-2.1793,-15.1354,3.0788,3.601,-1.2647,4.9567,-1.6768,-3.6184,-0.9615,-16.7604,-17.11,-11.8964,-10.963,-0.733,-7.6229,-2.515,2.7328,19.6668,16.0944,10.7242,0.2633,1.9359,3.0519,4.9469,-12.5114,10.7878,1.4667
60.3832,7.6568,0.686,-85.3074,17.42,76.6014,57.8404,4.107,6.1481,-3.1232,-2.7323,-1.8991,6.1955,5.4819,11.4458,-8.2838,-25.8785,-3.8331,-12.5713,-6.9783,15.045,85.168,50.4273,10.8262,-12.8409,-105.1756,-57.573,-19.3866,-7.137,-3.8425
-0.5044,0.9887,0.3042,-0.3227,-0.2551,-1.9496,-2.0592,-1.2661,-1.0396,-2.6801,-2.3749,-0.8159,1.1774,1.6043,1.5373,1.0088,2.5019,-0.0832,-0.2849,-0.5658,-5.7346,-2.473,-1.5269,-0.0611,2.3105,0.6968,0.3526,1.422,-1.4913,-4.6388
221.1744,61.9007,-54.1809,-43.539,15.5976,17.7231,7.3247,-24.7406,-1.8894,6.3455,6.142,7.1315,5.1996,-10.6114,-7.5198,-5.6259,-13.375,-2.7761,-7.1672,-5.2225,1.5619,1.0696,0.5292,-4.3983,-5.0731,-4.4784,2.2627,3.7233,4.6829,-6.8874
3.2217,3.9093,1.1684,1.2287,2.982,2.661,3.6313,2.8587,3.3136,2.4044,1.953,2.3232,4.2186,1.5552,1.5073,-2.4759,-3.6032,-4.5363,-6.1186,-6.156,-9.462,-7.2543,-5.92,-30.4699,-25.7217,-32.0201,-14.4962,-4.4571,-28.3908,30.9965
-6.3911,-3.6739,-4.6433,-2.1218,-11.2019,-6.3395,-5.5484,-6.5947,-0.7535,-1.7073,-2.8008,-3.5054,-5.6559,-4.6135,-3.7382,-2.071,-3.7534,-3.5584,-3.1408,-2.8829,-2.0853,-0.5468,0.5926,-0.3061,-0.7611,-1.0734,-0.8845,1.1707,6.2881,6.0872
-7.6446,-1.604,-1.4557,-0.6874,0.1625,-0.9487,-0.7919,-0.3713,-0.384,-6.2441,-3.0857,-2.3049,-7.6305,2.3651,0.7886,1.0116,7.3413,2.4474,1.6703,0.1013,-3.1634,-4.2566,-5.1371,-3.0845,0.265,4.056,6.3176,5.3355,4.6087,0.0497
-0.3767,-0.0032,0.0249,-0.512,-0.2612,-0.7413,-0.7992,-0.8906,-0.1853,-0.5675,-0.3426,0.3201,-0.6922,-1.0964,-1.0478,-1.0076,-0.5284,-0.3111,-0.128,0.2672,0.2929,0.3688,0.4782,0.3549,0.233,13.871,19.9026,24.1489,26.5191,-21.7766
6.1441,4.0796,2.0326,2.7245,-20.4538,-4.9855,-2.9911,-3.7132,8.3432,-0.9415,-1.3267,-1.8437,-20.2875,-11.2207,-3.5203,-5.3466,2.2657,2.3353,0.9231,3.9234,-0.1273,1.6282,-2.9736,-1.4109,1.3461,0.836,1.8048,1.413,0.048,-7.6813
2.2606,0.8553,0.1938,1.1111,-2.9655,-3.0941,-0.6575,3.0371,-0.2982,-0.3642,-1.6434,-6.8395,0.7571,-0.684,10.6079,7.852,1.2003,0.2565,-10.4969,-1.0704,-2.1666,-0.1858,-2.9133,36.547,10.334,13.3413,15.3675,-29.6645,-2.5203,-3.6982
-0.1598,0.0539,-0.1146,-0.7459,0.1822,0.7576,0.5558,0.4581,-0.2691,-0.7945,-0.2569,-0.2654,0.0112,0.1582,0.2104,0.5606,0.147,-0.1304,-0.3148,0.6018,0.0043,0.5599,0.2241,1.739,-2.2712,-2.2982,-1.4241,2.016,16.5056,14.9804
9.6319,19.8849,9.9756,1.6042,-2.5088,-20.4166,-16.4626,-15.7152,-0.1964,-3.7347,-8.1638,0.6186,-4.5097,-0.336,2.1458,-0.7409,-0.2558,3.1613,5.0034,-1.941,-8.1056,-6.1861,-4.89,-0.1182,14.2424,20.0393,16.5578,1.3704,-8.8745,-24.5453
57.085,77.5736,81.7279,-101.8093,99.4233,72.3692,65.1801,97.8355,-99.0832,-3.9474,-6.5753,3.3185,-1.3837,-13.6127,-54.5917,-34.6717,-25.5994,-14.2211,23.506,-41.441,2.8574,-17.607,17.0397,69.8905,3.276,3.529,-70.4316,-72.5219,-124.5347,29.7482
8.7489,4.6261,5.7745,11.12,5.5507,32.4957,21.865,65.2668,29.2653,3.5603,7.3707,-1.9801,-34.3117,-31.6301,-21.9953,-61.241,-5.3499,1.1875,-1.848,-8.2287,11.6458,12.4847,2.2797,0.1245,-3.6352,-2.1287,2.8083,6.7672,25.7598,-27.6554
1.8154,1.3847,1.9985,2.1626,0.3208,0.4959,-0.2362,-1.9022,-2.5771,-1.6695,-2.3203,-2.284,1.7066,0.3001,3.8911,6.3474,4.607,3.7952,-0.146,0.5078,-3.1256,1.0295,1.7922,-1.4426,-1.1089,0.912,2.3647,1.6085,5.4073,1.4085
2.7772,-1.1478,3.7464,2.861,8.6387,5.899,3.4274,4.1412,1.8346,3.6131,10.0376,1.8831,0.6926,2.2054,-5.9174,-0.4546,1.3352,-2.8407,-0.0136,1.8551,-0.8129,4.3617,0.6521,5.1249,-1.9737,-4.5379,-4.2872,-1.2515,10.2687,-16.4294
7.014,4.8278,4.9201,3.9868,-4.3488,-3.1688,-3.7474,-4.9281,-0.7287,-1.105,-0.8619,0.9354,0.7056,-0.1181,0.1368,-0.1192,-1.2982,0.4729,-1.454,-0.8349,0.5874,0.6458,0.703,1.4009,-3.6795,-2.4388,-1.2585,-2.6881,0.5584,-15.0291
-4.2516,-3.1293,-2.3547,-2.2057,0.0723,-1.1774,-1.3027,-1.2989,-0.4692,-0.3045,-0.1098,0.2019,0.3476,-0.0968,-0.3761,-0.7532,2.6815,2.1562,2.2577,2.2843,0.8835,0.1538,-0.2255,0.2167,-0.9366,-0.6999,-0.968,-1.9897,-2.3197,-8.9449
29.8202,185.3711,80.7447,53.2514,41.7279,5.6346,1.2112,-0.1592,-5.2533,-1.7017,3.0821,0.7659,15.2422,13.7547,11.494,8.5388,8.3739,8.2518,4.857,4.1701,3.015,-1.093,3.3895,3.0497,-8.3777,-1.1569,-4.7237,-8.8984,-18.0326,-13.6834
0,0,0,0,0,0,0,0,0,0,0,19.347,0,0,0,-1.546,0,0,14.6567,-3.3223,14.7412,16.2691,-1.6105,1.8687,2.6045,4.4812,6.3587,2.8226,18.314,-20.7503
2.8908,2.4407,-1.7122,-4.86,-1.7315,-4.2252,-2.6387,-2.9932,-2.8941,-2.9752,-4.2115,-7.2126,-9.1076,-7.8622,-6.7158,-2.5953,2.531,5.3864,2.2973,-1.4119,-12.7133,-16.1491,-13.4647,-9.2061,6.7326,13.6472,15.5107,15.8944,3.7047,-23.2538
6.1874,7.0423,13.1304,-35.5314,-1.2855,-4.1801,-5.0574,35.2275,7.9056,8.7157,15.0898,-0.5367,14.123,20.8783,17.7905,11.1635,10.4774,0.6019,0.6424,-1.7836,0.2777,2.5324,0.8562,3.7182,-2.6246,0.0969,2.1628,-0.7972,11.7769,-12.548
3.05,2.5502,0.7892,1.796,-3.6541,-1.3801,-1.3608,-3.9309,-4.8003,-1.514,-1.3053,-1.0781,-0.1071,1.0605,1.3493,2.6506,5.4951,1.4322,1.2741,0.738,-0.8006,0.1394,-0.0076,0.5808,0.2528,1.6113,1.3862,1.1622,0.069,-14.0352
-14.6571,-6.2835,-1.9866,1.241,1.5561,2.8964,0.5261,23.3598,-8.1401,-6.821,-9.6061,-38.7732,-1.1051,-6.4914,-4.2759,-2.4617,0.4331,1.8303,1.7954,2.0627,5.9784,3.3824,2.904,1.4737,-0.3182,1.0594,0.3944,-2.014,-4.1417,-13.7397
6.2243,2.9133,10.9242,3.6506,9.9811,5.363,0.4343,5.1997,-2.5741,1.9926,-7.0747,-6.7877,-4.2787,-6.2741,-3.6826,-5.6209,-10.8895,-1.9255,0.1272,0.1737,-7.5441,-1.4736,-0.7035,-0.0079,0.3405,1.3468,-0.9025,0.3736,1.4196,-1.6231
15.2073,16.5674,1.808,8.8158,17.1904,15.1419,13.9233,6.8441,-15.5912,-19.7489,-23.0243,-44.326,-24.627,-12.894,-7.3625,0.2931,23.8503,17.3255,7.9372,28.3493,0.1583,-0.1344,6.0411,1.0852,0.8858,5.2094,8.034,6.0887,2.9476,-0.3704
36.008,20.8312,8.9453,-6.5211,-14.3538,-10.2301,-12.7584,-15.0082,2.9464,-3.354,-5.3209,-7.8083,-10.1524,0.9202,3.3824,10.2592,17.2605,8.1661,3.0678,0.7634,-13.4138,-6.4026,-2.4291,-3.7709,-1.9709,0.7957,1.5832,0.3263,-0.476,-47.6291
22.2877,5.2337,12.0375,12.8291,1.4478,2.6769,-5.4505,2.7062,-2.0768,-2.5533,4.8838,-2.5522,-0.6236,0.1275,-6.5095,-1.4299,-4.7132,0.7838,2.0116,-0.3654,3.9255,1.7367,1.8094,0.481,2.5123,0.4716,-1.6215,-2.5179,0.3695,-12.8468
5.4798,15.2878,8.6219,6.4525,-3.1435,0.5358,-0.9314,-4.7813,-2.2255,-4.7008,-3.0268,-0.5964,2.5698,1.1712,2.4263,0.02,-0.5504,1.1933,1.2383,3.1476,0.1717,-0.4153,-2.295,0.3082,1.51,0.1374,-0.4673,-1.4718,0.7468,-5.9404
1.1513,0.4466,-0.7556,-1.8333,-1.6776,-2.6799,-2.3736,-2.2119,-0.4991,-0.4041,-0.2988,-0.4673,-0.7395,-0.8654,0.2782,0.6225,1.7455,1.2965,0.7168,0.0686,0.3438,0.691,4.4309,5.8579,2.6306,14.4023,5.0801,-3.6142,-2.4097,-20.695
-3.4193,-4.7876,-3.5359,-1.4762,-2.052,-1.9816,-2.0441,-1.9206,1.2006,0.3289,0.4295,-1.1464,-1.1199,2.2078,0.5453,-2.077,-2.4832,-6.3587,-4.6142,-0.9995,-0.5955,-0.6667,-0.5624,-0.4384,-0.077,0.0117,-0.1914,0.2214,-0.3092,-2.0696
9.5031,5.9774,2.608,0.559,-1.894,-0.7994,0.8604,-0.2038,-1.4872,-1.6243,-2.52,-2.3641,-4.3908,-5.3645,-4.9442,-10.6716,-1.16,0.2952,-1.3594,4.6668,-1.4395,-2.9687,-1.7767,-2.2639,-7.9424,-5.0003,-6.2854,-1.1807,12.4417,0.1816
6.3911,-1.1313,-0.9338,-0.5401,2.3316,0.5889,0.4378,0.0884,-0.1746,0.0098,-0.154,-0.8088,-7.6707,-0.2698,-0.5471,0.4482,-3.7934,-1.7122,-1.7743,-1.2356,-4.5268,-4.6869,-0.8447,1.4675,4.6141,3.5739,0.8833,0.248,2.6067,-3.7823
0.7998,0.5911,0.6818,-0.1834,0.5487,0.2791,0.3881,0.2034,2.8698,2.994,2.375,2.0837,0.3238,-1.0028,-0.6843,-0.9958,-1.7607,-1.5693,-1.8309,-1.6563,-0.3215,0.6936,1.188,1.019,1.1091,1.0325,1.2019,0.6801,-0.0393,-1.0847
-0.1949,0.0795,0.0177,0.1773,0.2605,0.2306,-0.0757,-0.109,-0.3932,0.2289,0.0473,-0.9419,-1.6962,-5.4156,-11.616,-19.9701,-23.3772,-27.2178,-41.3407,-84.9754,-5.6443,130.9728,88.0218,131.8725,24.4157,-107.2854,-45.9082,-38.5175,-5.6232,6.3678
164.6115,7.6597,-1.1435,-0.7544,12.3856,-19.9915,-5.3418,3.4718,7.1677,13.9301,-2.1349,16.8918,281.3756,137.9938,93.5906,34.8715,-274.5512,-146.3957,-98.9499,-71.5975,-164.7064,-7.111,-1.7806,2.9392,70.4625,7.6803,3.329,1.5251,86.2463,-12.8521
-0.0104,-0.3415,-0.591,-0.1931,-1.3107,-0.6113,-0.7429,-0.3876,-0.5765,-1.9678,-1.0785,-0.1157,-0.1663,-0.9859,-1.0185,-0.221,-0.0599,1.6826,2.1931,1.3581,0.1306,1.212,1.1422,0.3152,-0.1091,0.2503,0.0026,0.9513,-0.4506,-1.1995
-2.493,-8.6194,-9.6921,-15.5503,-3.7268,-2.8743,-1.1088,15.2731,-0.2652,1.3808,5.1576,11.5395,3.7705,2.9112,-0.0572,-10.718,-1.0657,-0.3148,0.6713,0.8473,-0.1193,0.1928,-0.9865,0.4843,1.6399,0.8952,1.3773,-0.2767,0.315,-2.6187
-2.012,-13.3099,-15.4222,-60.5252,-11.1184,-4.3752,-1.437,5.2704,17.0858,16.6543,11.2456,49.5315,-6.2875,-5.9486,-2.2789,1.9117,16.4667,21.688,7.4379,10.4523,-4.8232,-10.4454,5.6286,0.7443,2.4318,7.0281,3.6635,4.6346,5.5501,-21.0592
1.1422,1.5819,1.3655,1.3066,2.1539,2.0902,2.4903,2.049,0.3536,-0.2512,-0.5429,-0.4089,2.5195,3.3296,3.7933,2.9097,2.6529,2.5685,2.3673,2.0633,3.332,3.6862,3.7034,3.1023,2.3651,1.9955,1.088,-0.2133,0.9395,-15.6831
5.3261,10.304,14.1261,27.9199,4.1095,4.0555,1.5584,0.2103,-5.1615,-6.8571,-5.6545,-4.3665,0.4543,0.7628,0.7044,1.3764,0.0022,-0.5741,-5.2887,-2.8353,-10.8586,-13.6339,-13.1207,-62.5892,-3.6368,-3.7825,-0.1846,64.3729,2.3874,14.5199
-6.4135,-3.5636,-2.6203,-4.1885,-1.735,-2.2898,-2.0787,-3.1801,-4.3124,-3.8467,-3.8408,-2.0302,2.6731,2.8886,3.3665,2.0664,-0.8718,-1.985,-3.2397,-2.4073,-8.0869,-5.6766,-5.7526,-6.4859,-0.3017,-1.5401,-2.1487,-1.6302,-4.4261,-19.8933
1.2311,4.4075,2.5482,2.6869,0.7447,-4.2988,-4.1626,-2.9156,-7.6789,-3.2853,1.1564,2.7611,4.4936,1.964,0.9618,2.1229,0.3587,5.2189,4.5612,1.8631,-5.5034,-10.9755,-17.1367,-23.8047,-3.2241,0.549,0.7073,1.0326,-11.5019,-19.3552
1.5726,0.811,0.4183,0.3113,0.1338,0.1061,-0.1622,-0.2334,-1.5144,-2.1581,-2.0335,-2.6567,-2.4687,-2.3885,-2.5773,-2.4482,-3.5271,-2.7134,-1.9094,0.6574,0.716,2.0521,1.3757,-0.1975,0.1277,-0.7804,-0.4036,-0.227,1.2625,0.2715
-2.7409,-2.8202,-3.1265,2.3245,-0.6692,0.3685,-0.5137,-1.6027,-3.8921,-2.6405,-2.1905,-2.2568,-1.8936,-2.496,-2.1892,-2.2259,-0.733,-0.5103,-0.4609,0.0212,0.4089,1.0213,0.9675,0.5489,0.2339,-0.6983,-0.0195,-0.8121,0.2624,-13.1187
4.1322,3.7175,2.0725,1.0673,0.078,0.2201,0.3336,0.6393,0.9069,0.2425,0.2467,0.1501,-1.4157,-1.0822,-2.915,-3.7799,19.1855,7.243,6.4062,5.8908,-19.2773,-6.5038,-4.8376,-2.6169,0.2216,-0.3436,1.6387,-0.8769,3.1689,-9.0089
0.0284,0.084,0.1069,4.0515,0.1702,0.1003,-0.0317,-4.9024,-4.0347,-2.1299,0.084,4.8112,1.035,-0.8699,-3.7258,-9.3697,0.0019,3.0748,3.8239,10.524,3.6666,-0.2708,-1.2307,37.5827,29.4048,38.29,42.4123,4.3059,15.0303,-38.4175
9.7055,3.6402,0.9459,-15.9867,-34.2304,-23.7154,-22.3989,-22.7179,-6.5718,-0.6403,0.9923,1.3917,4.7044,1.415,1.4589,2.0026,-3.8035,2.1887,4.6768,1.7363,7.7276,-1.6404,-5.0297,-3.0039,-2.5412,-0.915,-0.789,-1.5961,-4.6708,-9.3939
2.2529,1.5197,1.7908,2.2257,0.5065,1.6615,2.1378,1.0432,1.6058,2.0127,2.3072,2.0757,1.0594,1.344,0.0292,-2.6631,-2.3501,-3.14,-2.7231,-1.2978,-5.9713,-4.7304,-2.7185,-1.048,-1.986,-0.7573,-0.9257,-0.7472,-0.2224,-9.2457
0.035,0.1389,1.2812,0.8053,-1.3573,-0.103,-0.6844,-1.0622,0.6756,0.8865,-0.9119,0.0567,1.5441,-0.3942,4.1971,1.2781,0.4566,-1.9874,-5.0472,-1.4289,-2.5421,-2.2777,-4.7807,-6.6171,-0.9707,-1.3181,0.3125,0.4416,-0.1739,-9.2193
6.701,0.0274,-0.2265,-1.843,-4.1998,-2.9738,-3.8295,1.0507,1.1042,-1.2424,0.8814,-5.2672,1.5573,2.8281,2.2126,4.2036,0.6971,0.0878,-2.0092,-4.2256,4.1572,-2.5115,-1.37,-1.2056,-14.059,-8.5899,-8.1087,-7.8345,9.6183,-6.0444
0.088,-1.0183,-0.6467,-0.7557,-0.069,-0.0003,-0.1665,-0.5093,-0.7486,-0.0437,-0.1254,0.106,0.324,0.0745,0.3106,0.1724,0.3705,0.6175,0.3941,0.3772,0.4299,0.2605,0.6495,1.0197,1.2995,0.9499,0.46,0.4489,-0.4302,-9.1451
-14.1029,-21.7123,-18.0308,-14.1079,0.156,12.438,10.9817,20.9353,12.2008,10.3961,8.7913,1.5999,0.392,2.8281,-0.6901,-3.6834,0.037,-2.6135,3.0111,2.7988,7.7355,3.4669,0.6576,-0.7319,-4.6084,-1.4563,0.1502,1.0943,0.1395,-38.3016
2.9548,1.0918,-7.2775,-3.0377,43.1508,20.1928,13.7341,9.2412,-44.7459,-19.9551,-13.9883,-9.2417,1.0566,0.0385,1.2247,0.9235,1.987,-0.4444,-2.0804,-6.4718,-2.9648,1.6957,4.0511,8.7884,2.6864,-0.2366,-0.6911,-1.8006,2.258,-1.8434
14.8474,6.7679,4.3265,3.6458,0.6656,1.7583,1.5176,-0.5477,0.962,-0.7376,-0.7388,-0.3827,-0.6638,-0.3703,0.1705,-0.4369,0.5244,1.0877,1.2193,0.6729,-0.0767,0.27,-1.6288,-1.0147,0.7416,1.1472,1.4309,1.9238,1.2922,-7.7121
6.2938,1.0599,1.0054,2.1438,-6.9416,1.4751,1.8519,1.6541,-1.8159,-2.1427,-2.7105,-2.4974,0.1704,0.1118,-0.8817,0.8505,0.4104,0.7611,1.9964,-1.1073,-4.7749,44.5096,29.2109,8.1216,6.4955,-40.1323,-25.4388,-4.2123,-2.1581,-9.9662
2.0072,2.387,0.7813,0.3073,-1.9135,-1.1086,-0.594,0.113,-1.1997,-1.3603,-1.8266,-2.0763,0.2248,0.4363,0.1477,-0.6692,-0.2267,-0.9037,-0.738,-0.6915,-0.2175,-1.8803,-3.3338,-4.0151,-11.2428,-4.7497,-1.8683,-0.489,8.8716,-0.3298
0.571,-7.5019,-5.1826,-2.1286,-3.209,63.1043,39.1374,23.8357,-0.2696,-69.1492,-45.3452,-36.5393,-3.2388,-2.9448,-2.5485,1.5726,2.9453,8.2062,6.5445,7.1658,5.8702,9.2839,3.3849,-6.4932,-7.3428,-17.5223,-11.9904,-5.6063,-2.1076,-53.044
-87.8175,-69.1269,8.4764,6.6744,166.7286,120.4688,-5.9744,-21.9868,-153.643,-12.3381,18.2949,26.2493,154.5066,10.8044,-26.6025,-29.529,-102.0281,-11.5498,31.7395,39.4217,109.8976,21.8741,-4.8011,-0.3412,8.2136,2.3473,-2.6605,-10.9692,-22.2104,-17.6749
9.5841,9.1142,10.9735,12.0903,10.2155,8.2784,8.1405,6.5108,-1.0826,0.9328,1.2799,-5.6687,-4.5453,-6.5502,-6.7199,-9.9823,-5.3473,-4.7201,-6.451,5.8719,-4.5641,-2.6172,-0.5644,-0.6155,2.8748,2.4535,2.8947,25.2708,2.5114,-17.3552
9.6078,10.9779,11.7886,9.1504,-10.193,-10.6999,-8.2787,-5.204,-19.6581,-8.9153,-11.5978,0.3955,14.4134,9.0755,11.6629,1.3372,1.3004,-2.6913,-3.1641,-1.3509,-1.3655,0.518,3.4943,-4.0756,-4.6244,0.6802,1.9618,0.5037,-6.8597,-35.5091
11.0704,1.7808,0.9529,2.6881,-1.6134,1.5285,1.8633,-0.115,-4.5636,-6.3991,-6.1813,-6.1457,0.1537,0.957,1.1588,1.4229,0.6014,0.6547,0.3705,-0.2966,1.9262,2.0526,1.2577,2.263,0.6373,1.3979,1.268,0.8118,1.7656,-7.2907
7.2091,1.2955,0.6239,0.9288,1.9146,1.3153,0.9907,-0.5346,-4.4007,-1.7072,-1.0087,0.3179,0.8965,-1.0794,-1.0918,-1.0773,-0.6802,1.0636,1.0975,1.1358,2.6607,1.4563,1.921,2.8215,3.5232,5.4396,4.9122,3.7406,1.5807,-9.1998
0.7798,0.7455,0.953,0.9815,0.339,-0.6476,0.5762,3.1151,-0.4125,0.9161,2.1926,1.0054,0.2598,0.0977,-0.532,-14.4715,1.7915,1.6558,0.8789,12.4324,-1.2575,-0.8089,-1.2529,7.1382,-49.4044,-6.4188,-0.6792,-1.3351,24.6871,2.0969
4.9276,2.1784,-2.0687,-4.1591,-9.7874,-6.2605,-2.6819,-2.5864,0.2559,-21.8019,-15.9334,-14.2486,0.1651,21.2874,14.3539,13.9255,-1.6529,-1.5436,0.0003,0.8728,-0.5964,-2.0782,-2.0667,-2.5375,-0.387,-0.1612,0.0821,0.1865,1.9441,-0.2121
-0.6794,-1.6182,-2.3689,-1.7359,-2.4689,-0.2354,0.3279,1.1594,3.9879,0.4431,0.3044,-0.5168,-8.991,-2.8536,-3.4081,-3.9754,-5.6194,-1.7026,-3.4165,-2.9527,-12.8767,-18.6239,-13.4345,-46.3431,-5.4649,-4.1678,-4.3182,45.8084,6.9772,17.4731
1.7743,0.1748,-3.2254,-5.4121,-6.7212,-8.65,-9.5777,-8.26,2.4619,3.2455,5.7251,4.2307,-0.1938,1.7865,1.8773,11.3831,8.8748,7.4296,6.687,-0.8275,-0.4692,0.2711,0.42,0.4267,-0.1661,0.6144,0.6,0.6762,1.3794,-6.2196
