,2010-03-31,2010-06-30,2010-09-30,2010-12-31,2011-03-31,2011-06-30,2011-09-30,2011-12-31,2012-03-31,2012-06-30,2012-09-30,2012-12-31,2013-03-31,2013-06-30,2013-09-30,2013-12-31,2014-03-31,2014-06-30,2014-09-30,2014-12-31,2015-03-31,2015-06-30,2015-09-30,2015-12-31,2016-03-31,2016-06-30,2016-09-30,2016-12-31,2017-03-31,2017-06-30
002244.SZ,0.875929824,0.556495204,1.716087715,3.344592731,0.250590906,0.286813254,-0.033333397,1.721293844,0.384741058,0.539431465,1.429624951,3.220221442,0.55443671,2.146304338,2.600579215,2.521992287,0.34993329,0.366948917,0.482306257,1.238342894,0.555777404,0.933129722,1.212553116,1.713361688,0.860172596,0.854842414,1.221878094,1.590246697,0.366272395,-0.269984314
002245.SZ,0.742676137,1.438078256,1.774784915,2.375809117,0.710090358,1.205428596,1.819884067,2.269286577,0.53572565,1.272135414,1.867272815,1.999902841,0.316386129,0.7021946,1.139124746,1.478383452,0.506301893,0.835956186,1.324553284,1.793718114,0.445567201,1.110314318,1.556116419,2.099467034,0.398124341,0.613549904,1.03118052,1.35513544,0.326756323,1.135631152
002246.SZ,0.044248202,0.022235656,0.211849866,0.422516758,0.212274505,0.443358005,0.46217137,0.599809111,-0.045976341,0.038976665,0.117819088,0.195314788,-0.075927279,0.027501601,0.329728306,0.507230073,0.2446142,0.359499386,0.581467788,0.820500227,-0.00394167,0.174927687,0.375460313,0.548172093,0.091381399,0.397175664,0.724615148,0.861160671,0.050136645,-0.06144837
002247.SZ,0.243203581,0.588340402,0.827744923,1.147856243,0.15792493,0.412536985,0.786800522,1.064006172,0.148888456,0.709704268,1.195620791,1.523855728,0.26266531,0.665020823,0.987372514,1.337535325,0.132634688,0.472646539,0.866919442,1.332404671,0.218745556,0.51043632,0.861108488,1.12189023,0.243760879,0.863361416,1.351677473,1.65141534,0.239197957,0.637465239
002248.SZ,0.355380012,1.072662761,1.489249186,1.256099665,-0.103850007,0.18820301,0.359613413,0.070742309,-0.183246147,-0.216972301,-0.542635432,-1.541864112,-0.412956213,-0.512762033,-0.915587428,-2.915514507,-0.566863049,-0.782262342,-1.153019336,-0.016974705,-0.403640774,-0.740681914,-1.67414282,-3.120526608,-0.519347708,-1.027662408,-2.050180305,-4.27723624,-0.761930689,0.060195873
002249.SZ,0.455339379,0.907925687,1.512936448,2.199410796,0.691674123,1.402819213,1.381693631,1.573564351,0.068472243,0.324746801,0.564700248,0.879644683,0.166910545,0.553868784,0.780718494,1.056050227,0.236122305,0.626065484,0.924390692,1.201576259,0.121696662,0.434924087,0.685533148,1.088141473,0.089579604,0.250327489,0.380902207,0.730368879,-0.032610742,0.212534349
002250.SZ,1.160251767,1.556241275,2.362926543,3.278110394,1.042431796,1.478158505,1.929135259,2.581718187,0.629039849,1.201920229,1.759427511,2.392134467,0.642770947,1.172992583,1.685113658,2.350213482,0.68447435,1.081124898,1.636016791,2.256245392,0.556849999,1.059254642,1.470150489,2.108786068,0.336669985,0.738861229,0.642738826,0.681485208,0.206669605,-0.103843283
002251.SZ,0.710894625,0.848334774,1.142101425,1.424094414,1.102593139,1.38689972,1.152961355,2.065066354,1.27255674,1.691087922,2.023994846,2.479215187,1.579113459,1.315478246,1.195353646,1.610131204,0.603231054,0.926443253,1.319030391,1.254998548,0.629192858,0.670452097,0.570749621,0.429135121,0.210041005,0.368176385,0.363774032,0.218338339,0.293140511,-0.092626343
002252.SZ,0.844763124,1.562678427,2.283457006,3.242214152,0.48524782,1.357987523,2.3161805,3.092171825,0.58700677,0.936234657,1.96553544,3.039431978,0.520127928,1.181576761,1.94423006,1.74143288,0.524007682,1.055212262,1.325576003,2.254282232,1.139220877,1.355912811,1.913863432,2.663062232,1.238830452,1.034842532,1.649079398,1.917597376,0.414265506,0.788016314
002253.SZ,0.103189008,0.208393551,0.360364881,1.41518846,0.114075609,0.481490609,0.736387111,1.596509523,0.108230373,0.165541326,0.327371891,1.045414211,0.076665993,0.323190597,0.544537729,1.103337137,0.10454395,0.211039855,0.278950032,0.108199342,0.028711912,0.157645403,0.261962662,0.513322182,0.049431583,0.15230603,0.190740859,0.357294846,0.081209505,-0.008340231
002254.SZ,0.934092442,1.168786046,1.588801049,2.15691957,0.569032004,0.823800533,0.914802393,0.948717857,-0.045386019,0.215315413,0.267757511,0.230447026,0.048797077,0.24616075,0.42363872,0.614862946,0.483354333,0.697447521,0.952783222,1.068968353,0.094637699,0.302302626,0.480024925,0.58169248,0.143810764,0.232911901,0.309570637,0.379793345,0.189770829,0.415915222
002255.SZ,0.292539956,0.761778128,1.30071558,1.528068604,0.351172833,0.804986529,1.167343748,1.521348695,0.382728334,0.815888719,1.177776563,1.503534885,0.202187557,0.905610762,0.814918823,0.824310185,0.033843204,0.360925361,0.36313509,0.466505084,0.066339146,0.374091361,0.495974959,0.57052552,0.00476594,0.052054475,0.18316856,0.313681723,0.051552885,0.443505398
002256.SZ,0.206706783,0.337624227,0.719506399,0.870642451,0.116606961,0.384364105,0.570228562,0.482928878,-0.156374206,-0.045567709,0.048803842,0.066543931,0.062774475,0.888407847,1.651145849,1.649022315,0.381840481,0.956397193,1.130909469,0.889950726,0.288078578,0.723960495,0.889895476,1.049546671,0.330043567,0.968361977,0.759393784,0.777778012,-0.002794749,0.299533374
002258.SZ,0.495118773,0.694318896,1.135836994,1.125165784,0.706689143,0.744335905,0.866379484,0.971151004,0.295512532,0.621426701,1.007653823,1.163522845,0.527729179,1.007215824,1.283188349,1.267053621,0.448473114,0.933629173,1.05575256,1.031990032,0.351551298,1.018761737,1.231218758,1.438288829,0.329787142,0.629401504,0.868629829,1.303668431,0.341351621,1.045279876
002259.SZ,0.021940453,0.340221797,0.651060317,0.813538736,-0.351378737,-0.025684243,0.099810655,-0.439704929,-0.233842991,-0.016766002,0.030165063,0.063072465,-0.255359454,-0.039868803,0.044455772,0.052642726,-0.231723321,0.012112079,0.077352448,0.081254858,-0.229732477,0.017309825,0.055940089,0.100006522,-0.283572749,0.007167565,0.050463343,0.576809364,-0.150973662,-0.020834797
002260.SZ,-0.254210945,-0.282468448,0.239146143,0.502640229,0.100697134,0.266034754,0.505451418,0.52124063,-0.342620773,-0.35923739,0.140189437,0.397339447,-0.036459852,0.160535779,0.433866026,0.740670987,-0.181770164,-0.755199118,0.306191268,1.16282936,-0.671796449,-0.81349466,-0.435867969,-0.999284809,-0.112733793,-0.519576429,0.02275708,0.092894615,-0.772731871,0.018086284
002261.SZ,0.886433633,1.156969897,1.811378836,2.331332948,0.589487458,0.854707846,0.809504756,1.092030939,0.307069081,0.309893363,0.456616233,0.59016734,0.207230958,0.387755016,0.542972737,0.624610958,0.421545856,0.541157905,0.819874459,0.881141279,1.121086941,1.036324743,0.323018032,1.646415949,0.179016279,0.441641083,0.584790659,0.69182084,0.256684084,-0.048498369
002262.SZ,0.589691162,1.285447057,2.000851684,2.234500126,0.590252791,1.538049532,2.246396398,2.587796002,0.692925024,1.735163323,2.51808389,2.853689304,0.755391673,1.758989691,2.500203038,2.889740145,0.75609488,1.682816396,2.552202322,2.957573507,0.735712919,1.679064196,2.416179369,2.277455548,0.877005346,1.134640156,1.624935303,1.985507545,0.499541603,1.489998917
002263.SZ,0.327895115,0.558313468,0.787437713,0.815288723,0.08321519,0.260480044,0.449394092,0.507374068,0.012180432,0.090409082,-0.178043185,-0.419341655,-0.147552181,-0.167758957,-0.157200494,-0.007547201,-0.097351327,-0.126290455,-0.16571612,-0.065150665,-0.135417291,-0.045494136,-0.04922085,-0.046892663,-0.167050827,-0.228380009,-0.272345031,-1.060719955,-0.135105805,-0.003054945
002264.SZ,1.106072268,1.223218019,1.699803034,1.835178643,1.367625206,1.902656514,2.33543928,2.836111415,0.392677389,0.781464457,0.977639679,1.477904651,0.184966055,0.021824782,-0.789206959,-2.912073314,0.538860537,0.529449947,0.542666912,0.312772639,0.078345151,-0.405684572,-1.453668102,-5.737799494,0.384711282,0.332218243,1.77499657,0.401265157,0.205289717,-0.042254559
002265.SZ,-0.089620264,-0.089622094,-0.000661963,0.178543641,-0.132125011,-0.390959114,-0.510442154,-0.505537695,-0.246188917,-0.494642259,-0.845686651,-1.418098796,-0.023347479,0.010100619,-0.111925887,0.139644312,-0.024238358,-0.04201313,-0.028419364,0.111112257,-0.200272943,-0.35775987,-0.505463455,-0.91954088,0.031105643,0.022717789,0.036694754,0.117066291,0.046509285,-0.025521709
002266.SZ,0.029096587,0.75109309,1.18035132,1.925401466,0.217811072,0.946202347,1.104670552,1.941000411,0.277397438,0.733415047,0.920965548,1.107913462,0.044614643,0.385115639,0.405493131,0.437280299,-0.009991056,0.153662452,0.307873231,0.403459853,-0.062964244,0.036147436,0.124152159,0.209015948,-0.072233657,0.045251114,0.104251638,0.150416907,-0.028455126,-0.028009175
002267.SZ,1.428655874,1.498782242,1.83503291,2.248340638,1.23409288,1.497947681,1.792678097,1.956900235,0.876218986,0.746442682,1.01676035,1.354792037,0.828524626,0.88683999,0.931172714,1.31241302,1.182027234,1.162037172,1.336082138,1.766376552,0.892468723,0.999847524,1.157634705,1.510175165,0.988714937,0.918960496,0.959298935,1.13393301,0.472541374,-0.115128635
002268.SZ,-0.764839409,0.14389237,0.34832184,2.05372755,-0.491585482,0.098741235,0.636186954,2.243010483,-0.575646496,-0.100518336,0.019977885,0.284586752,-0.725824,-0.129506147,0.120175935,0.897639801,-0.477127597,-0.063209304,0.205753802,1.709803953,-0.426277319,-0.177695557,-0.0470906,1.401270699,-0.571231312,-0.559666738,-0.088345771,1.247749102,-1.078038187,0.075165295
002269.SZ,0.020299467,-0.072965648,1.352536914,2.99835251,0.815588153,1.437911553,2.919614443,4.343679976,1.003759616,1.705058372,2.622198515,2.672821919,0.29255795,0.445935928,0.847445394,1.153286215,0.323164985,0.624721887,0.719806759,0.418126304,0.039907506,-0.50187175,-0.864942592,-1.902779559,0.101618098,-0.363378744,-0.772978297,0.065254642,-0.000576182,0.003937332
002270.SZ,0.103458231,0.155007394,0.455596544,0.487306585,0.09907822,0.353107324,0.498382825,0.502001064,0.098606474,0.256993731,0.374053649,0.316935181,0.029190499,0.161701228,0.281506484,0.322296333,-0.015800512,0.077611299,0.177758548,0.326540068,0.026749033,-0.030042978,-0.083340255,4.390882354,0.332017767,0.831153334,1.223219859,1.644256861,0.234852212,-0.074981232
002271.SZ,-0.136510397,0.716607268,1.808428444,2.572701895,-0.054857539,0.558966262,0.861223416,1.145064597,-0.155616654,0.760926954,1.453576494,2.082478639,0.006458099,1.042496705,2.343974445,3.278553921,0.545124415,1.726113429,2.984869151,3.393078266,0.179845443,1.005049642,1.612041806,2.493174737,0.227464996,1.153575558,2.254272726,3.048610186,0.131813982,-0.097949289
002272.SZ,0.268348528,0.281958389,0.782752328,0.911642085,0.170221792,0.341966845,0.785854191,0.889713607,0.181004183,0.249822747,0.214746932,0.118135346,0.052550257,-0.030095927,-0.176882736,-0.438362591,0.015951079,-0.009300639,0.00826875,0.033805285,-0.053960389,-0.030759936,-0.175155419,-0.847298426,-0.039177461,-0.036534895,0.01409956,0.121195875,-0.027362266,-0.010208046
002273.SZ,1.083912144,1.507560576,2.20268058,2.881153218,1.019346343,1.668609879,2.460858192,2.933814086,0.177177549,0.512216838,1.298322829,1.943817481,0.478399716,0.806840932,1.123616644,1.369458974,0.399731124,0.949688457,1.35617826,1.516005996,0.323685907,0.746449639,0.904760469,1.077974721,0.391040599,0.595873361,0.860223123,1.198052016,0.328881925,-0.059938941
002274.SZ,-0.168269079,-0.636171451,-0.902042261,-0.005178417,-0.063182378,0.276357857,0.561376796,0.661743211,-0.010906549,-0.03367514,-0.405091585,-1.033939722,-0.28927667,-0.534097635,-0.545978416,0.090100404,-0.075479018,-0.192330742,-0.471276745,-1.085812393,-0.425566802,-0.041247701,0.051605022,0.019663188,-0.100836179,-0.091365065,-0.073286031,-0.001493866,0.161638013,0.211265305
002275.SZ,0.657326614,1.163157534,1.763772757,2.000411363,0.523506092,1.319353085,1.814884898,2.034630605,0.481118461,1.2264741,1.739514729,2.159755674,0.555687227,1.526294527,2.038221198,2.659218847,0.508572951,1.466611884,1.970599139,2.665744549,0.33583075,1.243609633,1.644524617,2.191625801,0.525928457,1.376362909,1.825250532,2.189200691,0.460861566,-0.142038979
002276.SZ,0.091393959,0.61067688,1.076202603,1.160615515,0.116087685,0.531449941,0.787483229,0.976321828,0.095748169,0.472756915,0.792190286,1.091450038,0.115012548,0.480055128,0.705567448,1.105507874,0.046050585,0.441306122,0.699080775,1.097728839,0.084514129,0.450218751,0.679403397,1.197983215,0.096433699,0.399891889,0.504613967,0.861545561,-0.230659775,-0.034002724
002277.SZ,1.807109497,1.082243773,1.539307349,1.701480225,1.145474031,1.700700086,1.978691669,2.097436159,1.384059606,1.928305447,2.07095807,2.240552373,1.351964859,1.692560942,1.928203252,2.100278488,0.855457001,1.292114955,1.395142061,1.456973223,0.660139912,1.081111367,1.17461253,1.14681596,0.592623962,0.879270147,0.800638048,1.004015343,0.389619145,-0.071453573
002278.SZ,0.331091473,0.501202647,0.557396843,0.985202972,0.131685873,0.4506034,0.56824086,0.858290658,0.032861101,0.351671614,0.471450506,0.532919364,0.087292362,0.417291728,0.571516978,0.60308709,0.091985168,0.355249419,0.55697063,0.611348621,0.089958043,0.34615716,0.313156105,0.069549283,-0.244192208,-0.35775486,-0.931340338,-1.428783394,-0.101976095,0.016526641
002279.SZ,1.186131448,1.061326173,0.411509545,1.180237434,0.364757982,0.250950739,0.442951347,1.376478783,-0.709105489,-1.381416679,-0.84881983,0.492552707,0.048884245,0.03222995,0.53800989,1.274093377,-0.27220206,-0.01951991,0.133865425,1.407640181,0.06819939,0.075054865,0.637867912,1.353660415,-0.1239367,0.053620591,0.435711333,1.260474786,0.001222186,-0.003242365
002280.SZ,0.475698254,0.592666142,0.617321484,1.153713389,0.14836178,0.277249014,0.566973549,1.153030605,0.164547926,0.205646377,0.215906588,0.048898197,-0.176381261,-0.315867642,-0.659695758,-1.337300452,-0.20422788,-0.138128559,-0.048707462,7.626128842,2.980436262,3.084903345,3.850121141,4.493581946,-0.08978962,0.795706148,0.477345796,0.266770037,-0.03893709,-0.336555111
002281.SZ,0.613079396,0.77150773,1.51296115,1.683779698,0.199003683,0.89019502,1.344272937,1.299065212,0.25422703,0.59162234,0.892254309,1.486645906,0.761299609,0.883464195,1.266952179,1.399108763,0.084079801,0.792487514,1.002922273,0.994566291,0.371745593,0.753417714,1.069727443,1.354926818,0.529881578,0.915466203,1.178930709,1.505695156,0.634870153,-0.074496297
002282.SZ,0.50770435,0.606995822,0.90201862,1.232553506,0.226826346,0.548874098,0.812302741,1.007765317,0.071085122,0.333535262,0.346682513,-0.045280181,-0.010421263,0.515647851,0.600862134,0.207149758,0.129361277,0.292695046,0.439170521,0.473006594,0.003104974,0.181295659,0.242078907,0.011299738,0.014174538,0.133974977,0.147284714,0.124409715,0.003619245,-0.033258181
002283.SZ,0.669959501,0.785120274,1.252297242,1.911757479,0.532113147,0.914023074,1.035321389,1.014459005,0.088472234,0.112791526,0.099594298,0.127826924,0.076591547,0.231691987,0.355825584,0.351565772,0.173722589,0.303376131,0.399495623,0.48591674,0.06255265,0.297198066,0.425745011,0.505901621,0.009928144,0.228115061,0.334205203,0.565976993,0.11716459,-0.067972312
002284.SZ,0.873414583,0.603437609,1.238480219,1.602549121,0.347613373,0.649106191,0.703153181,0.860390067,0.118161539,0.55290935,0.719815389,0.945393789,0.428994712,0.927838518,1.223659086,1.508901024,0.515975928,1.023461372,1.353126584,1.5894454,0.149621937,0.428776357,0.474593973,0.593376551,0.144387526,0.404958188,0.532795111,0.591273023,0.116605446,-0.054183316
002285.SZ,2.064175158,1.757386489,2.350410573,2.924090271,0.560255733,1.468078014,1.758472308,1.478065281,-0.290163023,0.328343082,0.752778645,1.92167518,0.375413692,1.076930427,1.960331606,2.640470381,0.327451264,0.882845977,1.360853541,2.484732419,0.287701342,0.917199751,1.21251901,2.271133673,0.231504152,0.675487652,1.289228715,2.460106707,0.197225296,-0.12359202
002286.SZ,0.434338212,0.340442239,0.668360996,0.740227966,0.153556842,0.514048709,0.954156442,0.975866533,0.238642274,0.607668342,0.854518466,1.0074007,0.158469687,0.352140478,0.398798302,0.373123725,0.142806981,0.179591974,0.16922714,0.114498277,0.068557507,0.200427554,0.265930072,0.265988688,0.078656309,0.194155721,0.264973118,0.323464965,0.042300228,-0.028760399
002287.SZ,0.629963586,0.920325316,1.250247879,2.010219338,0.41341083,1.070875791,1.207617781,1.959549564,0.684894337,0.963777321,1.213735675,2.32633297,0.967992371,1.508664303,2.0362703,2.762220701,0.724302156,1.319174696,1.580999543,2.278472209,0.713568164,1.29964644,1.666810923,2.244030511,0.588293892,1.297254338,1.675197677,2.384018239,0.658461471,1.376698348
002288.SZ,0.216597642,0.204431586,0.432161375,0.437697486,-0.031298398,0.209107509,0.334959177,0.72637978,0.356075045,0.48810157,0.487058585,0.52346129,0.079159532,0.221846502,0.314096317,0.315954459,0.12413071,0.24633166,0.336884681,-0.043187635,0.113672389,0.10492727,0.301042474,0.113863986,-0.030422272,-0.087915022,-0.093821254,-0.616492985,-0.029261446,0.336245248
002289.SZ,0.208004544,0.340430546,0.751718674,0.773334744,0.230066047,0.356897497,0.328775095,0.344836901,-0.513687928,-1.647974263,-2.564408358,-4.472711259,0.637232834,0.48943088,0.237726432,0.481563346,-1.03968674,-0.286107972,-0.112924013,-3.536863473,-0.522605696,-0.313875873,-0.051517235,-13.58957695,-1.295767647,-4.65360002,-6.856426044,0.821522341,-0.679996175,0.286001953
002290.SZ,0.738618427,0.641591989,1.271073596,1.457222366,0.304557254,0.550707092,0.877421613,0.743509002,0.424273868,0.526428551,0.765028405,0.296317014,0.010968723,0.203397197,0.289406334,0.297506722,0.279307566,0.277284035,0.368047885,-1.94293128,0.0929295,0.285843761,0.419593798,0.362533372,0.033865281,0.202392563,0.328691565,0.311400374,0.032245987,-0.027685457
002291.SZ,0.385165957,0.421000172,0.488105114,0.873229954,0.32630185,0.566259094,0.479909245,0.775381673,0.179218726,0.342955418,0.271242491,0.357547583,0.088131257,0.227881578,0.214025864,0.204728302,0.172738409,0.269769876,0.189313688,0.234063535,0.025505987,0.14047146,0.111852135,0.090446746,0.046844938,0.085785487,0.05496267,0.06966552,0.008717793,-0.037111551
002292.SZ,0.850826301,0.672903664,0.913661224,1.413662409,0.500092459,0.620225209,0.909389407,1.232771976,0.415334017,0.620238681,0.991688119,1.671910799,0.428238208,0.863896105,1.30663468,1.808089232,0.396182835,1.279088189,2.055645761,2.666850184,0.436227652,1.158726137,1.709597832,2.090952824,0.293689585,0.958811697,1.328642224,1.394080553,0.00408342,-0.116876123
002293.SZ,1.167508418,0.824641156,1.646853434,2.242431164,1.405602349,1.949010637,3.016146091,3.55659161,1.22943395,1.101755397,2.12732046,3.193505923,1.042242327,1.231570155,1.78287837,2.212351093,0.906891933,1.175581254,1.859387121,2.41586624,0.888595087,0.955083147,1.698277359,2.064400534,0.548560988,0.732436241,1.211486118,1.501309339,0.559433133,-0.081567077
002294.SZ,1.795698823,1.397801718,2.250452781,2.87059859,1.090531951,1.470881367,2.060374897,2.745889231,1.080733318,1.693327875,2.767758135,3.749261584,1.43485344,2.163668111,3.011161799,3.917271861,1.300066421,2.238620096,3.192986384,4.14645666,1.36435493,2.108796235,3.092342226,4.077018248,1.22827659,2.07170147,2.974520296,3.83417237,1.087252024,-0.209505531
